December Darkness Across the Universe (Discover Magazine),http://news.feedzilla.com/en_us/stories/science/411984569?client_source=api&format=json,"During the darkest days of December, it makes me feel better to think about
all the other, more profound darknesses out there in the universe. A little
dose of the old perspective, you know. And boy, there are a lot of them--not
just a lot of dark places, but a lot of different forms of darkness out there.
In fact, there's a lot more darkness than most of us realize, for an obvious
if easily overlooked reason: Space images are calibrated to highlight faint or
even invisible detail, making the un

"
Did North Korea Really Attack Sony?,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/vrmiE58nvmY/story01.htm,"An anonymous reader writes ""Many security experts remain skeptical of North Korea's involvement in the recent Sony hacks. Schneier writes: ""Clues in the hackers' attack code seem to point in all directions at once. The FBI points to reused code from previous attacks associated with North Korea, as well as similarities in the networks used to launch the attacks. Korean language in the code also suggests a Korean origin, though not necessarily a North Korean one, since North Koreans use a unique dialect. However you read it, this sort of evidence is circumstantial at best. It's easy to fake, and it's even easier to interpret it incorrectly. In general, it's a situation that rapidly devolves into storytelling, where analysts pick bits and pieces of the ""evidence"" to suit the narrative they already have worked out in their heads.""""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Did+North+Korea+Really+Attack+Sony%3F%3A+http%3A%2F%2Fbit.ly%2F1CDs29t""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fit.slashdot.org%2Fstory%2F14%2F12%2F24%2F1757224%2Fdid-north-korea-really-attack-sony%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://it.slashdot.org/story/14/12/24/1757224/did-north-korea-really-attack-sony?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://it.slashdot.org/story/14/12/24/1757224/did-north-korea-really-attack-sony?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6504207&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/41c19a6b/sc/21/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216443249652/u/49/f/647410/c/35028/s/41c19a6b/sc/21/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443249652/u/49/f/647410/c/35028/s/41c19a6b/sc/21/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443249652/u/49/f/647410/c/35028/s/41c19a6b/sc/21/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443249652/u/49/f/647410/c/35028/s/41c19a6b/sc/21/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443249652/u/49/f/647410/c/35028/s/41c19a6b/sc/21/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443249652/u/49/f/647410/c/35028/s/41c19a6b/sc/21/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216443249652/u/49/f/647410/c/35028/s/41c19a6b/sc/21/a2.htm""><img src=""http://da.feedsportal.com/r/216443249652/u/49/f/647410/c/35028/s/41c19a6b/sc/21/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216443249652/u/49/f/647410/c/35028/s/41c19a6b/sc/21/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/vrmiE58nvmY"" height=""1"" width=""1"" alt=""""/>"
Dogs Dressed as Santa (You're Welcome) (Discovery),http://news.feedzilla.com/en_us/stories/science/411987947?client_source=api&format=json,"These furry little Saint Nicks love attention and don't mind wearing funny
hats to see that they get it.

"
Google Motion Denied In Lawsuit Against Mississippi Attorney General,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/4REJSIyMA3w/story01.htm,"An anonymous reader points out that a judge has called a time-out on a case between Google and Mississippi Attorney General Jim Hood. ""A federal judge has denied Google's motion to block enforcement of a subpoena issued by Mississippi Attorney General Jim Hood that seeks information from Google about parts of its operations, including information about advertising for imported prescription drugs. Federal court records also show U.S. District Judge Henry T. Wingate put Google's response to the subpoena on hold until after the new year. Wingate scheduled a Feb. 13 hearing for further discussions on Google's motion. He asked attorneys for both sides to file new briefs in January.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Google+Motion+Denied+In+Lawsuit+Against+Mississippi+Attorney+General%3A+http%3A%2F%2Fbit.ly%2F1wGEDoW""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F12%2F24%2F1843215%2Fgoogle-motion-denied-in-lawsuit-against-mississippi-attorney-general%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/12/24/1843215/google-motion-denied-in-lawsuit-against-mississippi-attorney-general?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/12/24/1843215/google-motion-denied-in-lawsuit-against-mississippi-attorney-general?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6504765&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/41c151e1/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216443196097/u/49/f/647410/c/35028/s/41c151e1/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443196097/u/49/f/647410/c/35028/s/41c151e1/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443196097/u/49/f/647410/c/35028/s/41c151e1/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443196097/u/49/f/647410/c/35028/s/41c151e1/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443196097/u/49/f/647410/c/35028/s/41c151e1/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443196097/u/49/f/647410/c/35028/s/41c151e1/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216443196097/u/49/f/647410/c/35028/s/41c151e1/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/216443196097/u/49/f/647410/c/35028/s/41c151e1/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216443196097/u/49/f/647410/c/35028/s/41c151e1/sc/1/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/4REJSIyMA3w"" height=""1"" width=""1"" alt=""""/>"
How Laws Restricting Tech Actually Expose Us To Greater Harm,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/suJ2TVzixp0/story01.htm,"An anonymous reader writes: Cory Doctorow has an article in Wired explaining why crafting laws to restrict software is going to hurt us in the long run. The reason? Because we're on an irreversible trajectory toward integrating technology with our cars and houses, bodies and brains. If we don't control the software, then at some point, we won't control parts of our homes and our selves. Doctorow writes, ""Any law or regulation that undermines computers' utility or security also ripples through all the systems that have been colonized by the general-purpose computer. And therein lies the potential for untold trouble and mischief. Code always has flaws, and those flaws are easy for bad guys to find. But if your computer has deliberately been designed with a blind spot, the bad guys will use it to evade detection by you and your antivirus software. That's why a 3-D printer with anti-gun-printing code isn't a 3-D printer that won't print guns&mdash;the bad guys will quickly find a way around that. It's a 3-D printer that is vulnerable to hacking by malware creeps who can use your printer's 'security' against you: from bricking your printer to screwing up your prints to introducing subtle structural flaws to simply hijacking the operating system and using it to stage attacks on your whole network.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=How+Laws+Restricting+Tech+Actually+Expose+Us+To+Greater+Harm%3A+http%3A%2F%2Fbit.ly%2F1B5LAiy""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F12%2F24%2F1434210%2Fhow-laws-restricting-tech-actually-expose-us-to-greater-harm%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/12/24/1434210/how-laws-restricting-tech-actually-expose-us-to-greater-harm?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/12/24/1434210/how-laws-restricting-tech-actually-expose-us-to-greater-harm?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6501219&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/41c24df9/sc/21/mf.gif' border='0'/><br clear='all'/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/suJ2TVzixp0"" height=""1"" width=""1"" alt=""""/>"
How Laws Restricting Tech Actually Expose Us To Greater Harm,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/p09HuVBSVxU/story01.htm,"An anonymous reader writes: Cory Doctorow has an article in Wired explaining why crafting laws to restrict software is going to hurt us in the long run. The reason? Because we're on an irreversible trajectory toward integrating technology with our cars and houses, bodies and brains. If we don't control the software, then at some point, we won't control parts of our homes and our selves. Doctorow writes, ""Any law or regulation that undermines computers' utility or security also ripples through all the systems that have been colonized by the general-purpose computer. And therein lies the potential for untold trouble and mischief. Code always has flaws, and those flaws are easy for bad guys to find. But if your computer has deliberately been designed with a blind spot, the bad guys will use it to evade detection by you and your antivirus software. That's why a 3-D printer with anti-gun-printing code isn't a 3-D printer that won't print guns&mdash;the bad guys will quickly find a way around that. It's a 3-D printer that is vulnerable to hacking by malware creeps who can use your printer's 'security' against you: from bricking your printer to screwing up your prints to introducing subtle structural flaws to simply hijacking the operating system and using it to stage attacks on your whole network.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=How+Laws+Restricting+Tech+Actually+Expose+Us+To+Greater+Harm%3A+http%3A%2F%2Fbit.ly%2F1B5LAiy""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F12%2F24%2F1434210%2Fhow-laws-restricting-tech-actually-expose-us-to-greater-harm%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/12/24/1434210/how-laws-restricting-tech-actually-expose-us-to-greater-harm?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/12/24/1434210/how-laws-restricting-tech-actually-expose-us-to-greater-harm?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6501219&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/41c03bfd/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216443197588/u/49/f/647410/c/35028/s/41c03bfd/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443197588/u/49/f/647410/c/35028/s/41c03bfd/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443197588/u/49/f/647410/c/35028/s/41c03bfd/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443197588/u/49/f/647410/c/35028/s/41c03bfd/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443197588/u/49/f/647410/c/35028/s/41c03bfd/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443197588/u/49/f/647410/c/35028/s/41c03bfd/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216443197588/u/49/f/647410/c/35028/s/41c03bfd/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/216443197588/u/49/f/647410/c/35028/s/41c03bfd/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216443197588/u/49/f/647410/c/35028/s/41c03bfd/sc/4/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/p09HuVBSVxU"" height=""1"" width=""1"" alt=""""/>"
How to Beat Winter Blues and Seasonal Affective Disorder (SAD) (Scientific American),http://news.feedzilla.com/en_us/stories/science/411839679?client_source=api&format=json,"When all that's left of the fa-la-la-la-las is rock-hard fruitcake, the winter
blahs creep up, settle in, and hang around until spring. Dr. Ellen Hendriksen,
the Savvy Psychologist, has 8 tips...


-- Read more on ScientificAmerican.com

"
Human Eye's Oscillation Rate Determines Smooth Frame Rate,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/e0eYHPqCLSE/story01.htm,"jones_supa writes: It should be safe to conclude that humans can see frame rates greater than 24 fps. The next question is: why do movies at 48 fps look ""video-y,"" and why do movies at 24 fps look ""dreamy"" and ""cinematic."" Why are games more realistic at 60 fps than 30 fps? Simon Cooke from Microsoft (Xbox) Advanced Technology Group has an interesting theory to explain this all. Your eyes oscillate a tiny amount, ranging from 70 to 103 Hz (on average 83.68 Hz). So here's the hypothesis: The ocular microtremors wiggle the retina, allowing it to sample at approximately 2x the resolution of the sensors. Showing someone pictures that vary at less than half the rate of the oscillation means we're no longer receiving a signal that changes fast enough to allow the supersampling operation to happen. So we're throwing away a lot of perceived-motion data, and a lot of detail as well. Some of the detail can be restored with temporal antialiasing and simulating real noise, but ideally Cooke suggests going with a high enough frame rate (over 43 fps) and if possible, a high resolution.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Human+Eye's+Oscillation+Rate+Determines+Smooth+Frame+Rate%3A+http%3A%2F%2Fbit.ly%2F1A4Jd1u""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F12%2F24%2F1415207%2Fhuman-eyes-oscillation-rate-determines-smooth-frame-rate%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/12/24/1415207/human-eyes-oscillation-rate-determines-smooth-frame-rate?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/12/24/1415207/human-eyes-oscillation-rate-determines-smooth-frame-rate?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6500981&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/41bfe3f2/sc/28/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216443243850/u/49/f/647410/c/35028/s/41bfe3f2/sc/28/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443243850/u/49/f/647410/c/35028/s/41bfe3f2/sc/28/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443243850/u/49/f/647410/c/35028/s/41bfe3f2/sc/28/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443243850/u/49/f/647410/c/35028/s/41bfe3f2/sc/28/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443243850/u/49/f/647410/c/35028/s/41bfe3f2/sc/28/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443243850/u/49/f/647410/c/35028/s/41bfe3f2/sc/28/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216443243850/u/49/f/647410/c/35028/s/41bfe3f2/sc/28/a2.htm""><img src=""http://da.feedsportal.com/r/216443243850/u/49/f/647410/c/35028/s/41bfe3f2/sc/28/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216443243850/u/49/f/647410/c/35028/s/41bfe3f2/sc/28/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/e0eYHPqCLSE"" height=""1"" width=""1"" alt=""""/>"
North Korean Defector Spills Details On the Country's Elite Hacking Force,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/ciH7X2gnC8k/story01.htm,"mattydread23 writes Business Insider interviewed Jang Se-yul, a North Korean defector who trained in the country's Mirim University alongside some of the hackers who make up its elite Bureau 121 hacking squad. He explains how they train: 'They take six 90-minute classes every day, learning different coding languages and operating systems, from C to Linux. Jang says a lot of time was spent dissecting Microsoft programs, like the Windows operating system, and how to attack the overall computer IT systems of enemy countries like the U.S. or South Korea.' He also explains that these hackers are among the elite in North Korea, and even though they have unfiltered information about the outside world that their countrymen lack, most of them would never dream of leaving. (See also this story from earlier this month about the life of North Korea's elite hackers.)<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=North+Korean+Defector+Spills+Details+On+the+Country's+Elite+Hacking+Force%3A+http%3A%2F%2Fbit.ly%2F1GZJPYa""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fpolitics.slashdot.org%2Fstory%2F14%2F12%2F25%2F024229%2Fnorth-korean-defector-spills-details-on-the-countrys-elite-hacking-force%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://politics.slashdot.org/story/14/12/25/024229/north-korean-defector-spills-details-on-the-countrys-elite-hacking-force?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://politics.slashdot.org/story/14/12/25/024229/north-korean-defector-spills-details-on-the-countrys-elite-hacking-force?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6508629&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/41c46fbe/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216443255603/u/49/f/647410/c/35028/s/41c46fbe/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443255603/u/49/f/647410/c/35028/s/41c46fbe/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443255603/u/49/f/647410/c/35028/s/41c46fbe/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443255603/u/49/f/647410/c/35028/s/41c46fbe/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443255603/u/49/f/647410/c/35028/s/41c46fbe/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443255603/u/49/f/647410/c/35028/s/41c46fbe/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216443255603/u/49/f/647410/c/35028/s/41c46fbe/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/216443255603/u/49/f/647410/c/35028/s/41c46fbe/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216443255603/u/49/f/647410/c/35028/s/41c46fbe/sc/1/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/ciH7X2gnC8k"" height=""1"" width=""1"" alt=""""/>"
Obama Administration to Investigate Insurers for Bias Against Costly Conditions (bioethicscom),http://news.feedzilla.com/en_us/stories/science/411515456?client_source=api&format=json,"(New York Times) - The Obama administration said Monday that it would
investigate prescription drug coverage and other benefits offered by health
insurance companies to see if they discriminated against people with AIDS,
mental illness, diabetes or other costly chronic … Read More

"
Reconstituted dehydrogenation catalyst showing slowed activity loss when compared with fresh catalyst (Fresh Patents),http://news.feedzilla.com/en_us/stories/science/411498454?client_source=api&format=json,"A process for dehydrogenating alkane or alkylaromatic compounds comprising
contacting the given compound and a dehydrogenation catalyst in a fluidized
bed. The dehydrogenation catalyst is prepared from an at least partially
deactivated platinum/gallium catalyst on an alumina-based support that is
reconstituted by impregnating it with a platinum salt solution, then...

"
Record-Breaking Nanowire Transistors (pubs.acs),http://news.feedzilla.com/en_us/stories/science/411553001?client_source=api&format=json,"Electronics: Transistors made from gallium arsenide nanowires shatter previous
speed records, demonstrating that the materials could provide an alternative
to silicon

"
"Russian Hackers Stole Millions From Banks, ATMs",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/aZebu5qj7M8/story01.htm,"An anonymous reader writes Tens of millions of dollars, credit cards and intellectual property stolen by a new group of cyber criminals. Group-IB and Fox-IT, in a joint research effort, released a report about the Anunak hackers group. This group has been involved in targeted attacks and espionage since 2013. Anunak targets banks and payments systems in Russia and CIS countries. In Europe, USA and Latin America criminals were mainly focusing on retail networks as well as mass media resources. Anunak is unique in the fact that it aims to target banks and e-payment systems. The goal is to get into bank networks and gain access to secured payment systems. As a result, the money is stolen not from the customers, but from the bank itself. If they manage to infect governmental networks, they use the infrastructure for espionage.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Russian+Hackers+Stole+Millions+From+Banks%2C+ATMs%3A+http%3A%2F%2Fbit.ly%2F1CMYZgR""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F12%2F25%2F0340259%2Frussian-hackers-stole-millions-from-banks-atms%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/12/25/0340259/russian-hackers-stole-millions-from-banks-atms?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/12/25/0340259/russian-hackers-stole-millions-from-banks-atms?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6509573&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/41c22a92/sc/46/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216443205588/u/49/f/647410/c/35028/s/41c22a92/sc/46/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443205588/u/49/f/647410/c/35028/s/41c22a92/sc/46/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443205588/u/49/f/647410/c/35028/s/41c22a92/sc/46/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443205588/u/49/f/647410/c/35028/s/41c22a92/sc/46/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216443205588/u/49/f/647410/c/35028/s/41c22a92/sc/46/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216443205588/u/49/f/647410/c/35028/s/41c22a92/sc/46/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216443205588/u/49/f/647410/c/35028/s/41c22a92/sc/46/a2.htm""><img src=""http://da.feedsportal.com/r/216443205588/u/49/f/647410/c/35028/s/41c22a92/sc/46/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216443205588/u/49/f/647410/c/35028/s/41c22a92/sc/46/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/aZebu5qj7M8"" height=""1"" width=""1"" alt=""""/>"
